transaction_id,upi_id,payee_display_name,amount_inr,timestamp,sender_account_age_days,payee_account_age_days,transaction_hour,device_change_last_24h,sender_city,is_first_time_payee,num_txns_to_payee_last_30d,triggered_by_sms_link,triggered_by_screen_share_app,fraud_type,is_fraud
TXN101851,vikram591@axl,Vikram Patel,7806.19,2026-02-16T16:32:57,292,2870,16,0,Bengaluru,0,5,0,0,none,0
TXN102365,sureshchauhan1971@upi,Suresh Chauhan,14441.99,2025-10-07T19:06:37,1888,445,19,0,Pune,0,1,0,0,none,0
TXN200425,cashbackoffer109@apl,Nkscv2 Services,1.72,2025-08-13T15:11:43,2501,3,15,1,Lucknow,1,0,0,0,lottery_prize_scam,1
TXN102390,ajay_yadav@ybl,Ajay Yadav,1370.79,2025-04-16T02:27:27,1487,1699,2,0,Hyderabad,0,7,0,0,none,0
TXN100408,shalinigupta2004@okicici,Shalini Gupta,1814.19,2026-06-23T03:49:58,1154,568,3,1,Hyderabad,0,14,0,0,none,0
TXN100951,vikram.gupta16@oksbi,Vikram Gupta,9130.38,2025-02-24T14:06:49,701,482,14,0,Kolkata,0,1,0,0,none,0
TXN100917,neha717@okaxis,Neha Nair,269.75,2025-05-24T13:31:08,1022,909,13,0,Pune,0,18,0,0,none,0
TXN102201,sanjay253@ibl,Sanjay Patel,10767.88,2025-04-18T20:16:30,2756,2027,20,0,Mumbai,1,10,0,0,none,0
TXN101788,anita.chauhan38@ybl,Anita Chauhan,11504.0,2025-12-23T23:35:30,1135,1350,23,0,Chennai,0,18,0,0,none,0
TXN100340,priya_singh@ybl,Priya Singh,374.65,2025-12-25T08:08:04,2297,672,8,0,Jaipur,0,16,0,0,none,0
TXN100683,sneha_gupta@axl,Sneha Gupta,8088.93,2026-06-17T04:22:09,2090,1812,4,0,Jaipur,0,17,0,0,none,0
TXN102109,ajay997@ibl,Ajay Gupta,7145.84,2026-05-21T05:34:55,824,2128,5,0,Pune,0,5,0,0,none,0
TXN102044,meena414@oksbi,Meena Reddy,1761.03,2025-06-03T23:31:19,1817,180,23,0,Hyderabad,0,20,0,0,none,0
TXN101960,ritu.iyer40@ibl,Ritu Iyer,460.51,2026-06-23T14:21:14,2992,1998,14,0,Kolkata,0,20,0,0,none,0
TXN101220,divya_verma@okaxis,Divya Verma,13955.26,2025-11-16T04:23:45,2861,2362,4,0,Pune,0,3,0,0,none,0
TXN100370,ritu_verma@ibl,Ritu Verma,202.56,2026-02-06T12:38:17,1184,2025,12,0,Delhi,0,19,0,0,none,0
TXN101696,divya.gupta98@okicici,Divya Gupta,106.06,2025-11-26T13:48:14,2273,2772,13,0,Mumbai,0,18,0,0,none,0
TXN100549,kavitasingh1973@okaxis,Kavita Singh,1751.78,2026-04-18T07:07:10,1991,2669,7,1,Jaipur,0,6,0,0,none,0
TXN101740,sureshgupta1981@okaxis,Suresh Gupta,6960.86,2026-01-09T01:09:34,2637,799,1,0,Indore,0,7,0,0,none,0
TXN101520,suresh286@apl,Suresh Sharma,1976.03,2026-06-27T22:31:27,970,2513,22,0,Pune,1,9,0,0,none,0
TXN200389,kycupdate821@paytm,Cash Back Team,5.94,2026-06-12T05:18:53,1657,1,5,1,Indore,1,0,1,0,kyc_update_scam,1
TXN102213,deepak.yadav51@ibl,Deepak Yadav,1767.44,2026-02-22T20:45:39,2852,836,20,0,Indore,0,13,0,0,none,0
TXN101734,rohit296@ibl,Rohit Singh,3769.11,2025-01-23T08:33:04,2870,1017,8,0,Lucknow,0,9,0,0,none,0
TXN100424,rahulverma1983@okicici,Rahul Verma,3180.13,2026-06-05T20:54:07,2554,1514,20,0,Chennai,0,16,0,0,none,0
TXN100372,sureshsharma2000@upi,Suresh Sharma,1329.82,2025-02-10T02:15:51,1354,2075,2,0,Chennai,0,8,0,0,none,0
TXN101486,amit702@apl,Amit Iyer,1546.0,2025-05-05T12:33:21,1157,2194,12,0,Chennai,1,8,0,0,none,0
TXN101958,sneha_reddy@upi,Sneha Reddy,4720.87,2026-05-22T14:59:48,2746,2698,14,0,Indore,0,14,0,0,none,0
TXN200242,refundteam707@okaxis,Jrpqjg Services,2671.49,2025-06-08T20:27:39,1514,30,20,1,Mumbai,1,0,1,0,job_offer_scam,1
TXN100003,neha.chauhan47@oksbi,Neha Chauhan,494.4,2026-05-29T14:50:30,1133,503,14,0,Jaipur,0,5,0,0,none,0
TXN101608,arjunnair1980@oksbi,Arjun Nair,10314.24,2025-12-06T04:19:02,2184,2369,4,0,Indore,1,16,0,0,none,0
TXN102345,anitayadav2000@upi,Anita Yadav,1671.13,2025-02-24T06:29:07,1085,1932,6,0,Indore,0,4,0,0,none,0
TXN100465,neha602@ybl,Neha Gupta,1226.85,2026-06-17T00:36:57,1685,2189,0,0,Jaipur,1,15,0,0,none,0
TXN101085,manoj761@axl,Manoj Patel,14344.5,2025-07-24T03:52:01,244,2588,3,0,Jaipur,0,8,0,0,none,0
TXN100258,pooja_singh@ybl,Pooja Singh,10037.65,2025-06-19T16:06:54,2479,2749,16,1,Hyderabad,1,7,0,0,none,0
TXN102057,shalini.yadav10@okhdfcbank,Shalini Yadav,5909.06,2025-11-20T12:31:49,1235,1132,12,0,Delhi,0,18,0,0,none,0
TXN100608,nehayadav1977@oksbi,Neha Yadav,514.52,2026-02-19T10:23:14,1317,634,10,0,Lucknow,0,6,0,0,none,0
TXN200066,amazon-4s022@axl,E771n0 Services,38745.87,2025-03-02T22:01:00,1523,25,22,1,Mumbai,1,0,1,0,qr_code_scam,1
TXN100610,rahul_patel@oksbi,Rahul Patel,1331.77,2026-02-22T09:39:04,2998,1654,9,0,Pune,0,14,0,0,none,0
TXN101662,rahul_iyer@axl,Rahul Iyer,10702.52,2026-03-21T03:30:30,1557,2538,3,0,Chennai,0,7,0,0,none,0
TXN100416,rahul755@okhdfcbank,Rahul Gupta,1348.53,2026-05-23T19:57:25,2194,2907,19,0,Lucknow,0,8,0,0,none,0
TXN100437,rahul424@upi,Rahul Nair,3270.43,2025-10-31T03:44:02,589,2919,3,0,Hyderabad,1,16,0,0,none,0
TXN100277,ritu950@upi,Ritu Nair,1599.5,2025-04-21T20:20:49,2732,2791,20,0,Mumbai,0,14,0,0,none,0
TXN200199,claimprize966@okicici,Cash Back Team,8.68,2025-10-21T21:54:57,833,15,21,1,Lucknow,1,0,1,1,loan_app_scam,1
TXN102423,kavita_singh@okhdfcbank,Kavita Singh,8760.28,2025-08-30T19:32:17,296,1992,19,1,Kolkata,0,0,0,0,none,0
TXN101677,ritu_nair@upi,Ritu Nair,791.35,2026-01-21T06:12:50,2461,1602,6,0,Chennai,0,10,0,0,none,0
TXN200055,sbi-lyaja@okaxis,Ofq1x0 Services,4422.66,2025-10-02T22:08:06,1631,15,22,1,Delhi,1,0,0,0,phishing_link_scam,1
TXN200123,refundteam224@okaxis,Cash Back Team,45466.23,2025-02-07T20:58:08,998,29,20,0,Hyderabad,1,0,0,0,lottery_prize_scam,1
TXN101593,manoj.iyer5@okaxis,Manoj Iyer,331.54,2025-08-15T18:51:56,1236,2145,18,0,Hyderabad,0,17,0,0,none,0
TXN102355,manojyadav1986@okhdfcbank,Manoj Yadav,1149.71,2025-01-07T18:16:04,1515,469,18,0,Hyderabad,0,15,0,0,none,0
TXN102182,rahul751@axl,Rahul Singh,1890.09,2025-05-12T16:49:19,2472,2270,16,0,Chennai,0,9,0,0,none,0
TXN102133,divya_patel@upi,Divya Patel,10094.64,2025-07-20T09:38:09,2530,898,9,0,Bengaluru,1,6,0,0,none,0
TXN101652,anita196@ibl,Anita Reddy,2864.97,2025-09-18T07:40:08,2389,1186,7,0,Kolkata,1,19,0,0,none,0
TXN102189,manoj523@ybl,Manoj Verma,1929.14,2026-02-09T12:54:41,390,1177,12,0,Hyderabad,1,10,0,0,none,0
TXN200377,flipkart-zr2s2@axl,KYC Verification,4714.11,2025-05-07T20:36:42,2879,23,20,0,Jaipur,1,0,1,0,cashback_scam,1
TXN100532,rohitreddy2004@ibl,Rohit Reddy,14505.2,2025-03-26T09:09:56,561,792,9,0,Chennai,0,1,0,0,none,0
TXN100543,amitsingh1980@oksbi,Amit Singh,12603.12,2025-11-19T20:50:13,2482,2657,20,0,Bengaluru,1,13,0,0,none,0
TXN200103,kycupdate318@oksbi,Refund Dept,8.42,2025-02-27T02:26:26,1810,13,2,1,Chennai,1,0,0,0,phishing_link_scam,1
TXN200482,225ueabz@paytm,KYC Verification,14733.74,2025-11-14T00:15:51,436,15,0,0,Chennai,1,0,0,0,lottery_prize_scam,1
TXN100818,ajay_reddy@oksbi,Ajay Reddy,1665.03,2026-04-30T10:25:10,1500,1839,10,0,Bengaluru,0,17,0,0,none,0
TXN101531,suresh.patel20@okaxis,Suresh Patel,809.02,2025-10-09T14:57:14,1403,1391,14,0,Jaipur,0,11,0,0,none,0
TXN100741,suresh398@okhdfcbank,Suresh Chauhan,9292.95,2025-06-22T15:05:43,1344,2968,15,0,Bengaluru,1,0,0,0,none,0
TXN100634,shalini_gupta@paytm,Shalini Gupta,8577.25,2025-03-06T20:22:35,2975,264,20,0,Lucknow,0,17,0,0,none,0
TXN200041,kycupdate581@paytm,Refund Dept,4833.56,2026-06-29T04:52:36,421,1,4,1,Delhi,1,0,0,0,kyc_update_scam,1
TXN200307,verifyacc187@apl,Qtde6l Services,9.03,2026-02-01T05:36:38,1571,28,5,1,Pune,1,0,0,1,lottery_prize_scam,1
TXN100729,vikram.yadav94@okaxis,Vikram Yadav,8591.78,2025-02-27T17:59:26,2037,2673,17,0,Delhi,0,1,0,0,none,0
TXN100932,deepak795@oksbi,Deepak Nair,2403.52,2026-01-24T08:34:46,1751,2297,8,0,Kolkata,0,15,0,0,none,0
TXN102323,arjun.chauhan4@okaxis,Arjun Chauhan,2087.37,2025-04-18T15:55:07,2274,1149,15,0,Hyderabad,1,14,0,0,none,0
TXN200416,amazon-lfcgk@paytm,Customer Support,3933.34,2026-04-03T07:20:06,353,7,7,0,Jaipur,1,0,0,1,job_offer_scam,1
TXN200050,sbi-51khm@ybl,KYC Verification,7.93,2025-04-26T11:54:46,2945,25,11,1,Jaipur,1,0,0,1,loan_app_scam,1
TXN200213,claimprize964@okicici,Customer Support,4380.04,2025-05-08T22:01:45,1126,0,22,1,Bengaluru,1,0,1,0,qr_code_scam,1
TXN100650,vikramnair1992@okaxis,Vikram Nair,12925.94,2025-08-19T15:02:12,1246,2790,15,0,Delhi,0,20,0,0,none,0
TXN100573,ritu122@paytm,Ritu Reddy,14874.09,2025-11-25T02:48:18,1781,384,2,0,Pune,0,6,0,0,none,0
TXN101894,priyaiyer1972@upi,Priya Iyer,7957.22,2026-01-21T05:39:10,733,1359,5,0,Kolkata,0,0,0,0,none,0
TXN200007,kycupdate203@apl,S04qxg Services,2103.8,2025-08-29T03:26:18,1410,25,3,1,Chennai,1,0,1,0,job_offer_scam,1
TXN200404,4rfwf1oju1@apl,Prize Claim Cell,2496.27,2025-08-23T08:43:40,2970,11,8,1,Jaipur,1,0,1,0,cashback_scam,1
TXN102395,meena_iyer@apl,Meena Iyer,1036.05,2025-07-04T13:52:31,841,2646,13,0,Kolkata,0,15,0,0,none,0
TXN200319,9ybsj9pg@apl,5inity Services,671.62,2025-07-15T20:06:38,431,13,20,1,Bengaluru,1,0,1,1,refund_scam,1
TXN102294,ajayverma1998@okhdfcbank,Ajay Verma,1433.78,2026-01-18T22:24:02,1979,526,22,0,Mumbai,0,8,0,0,none,0
TXN100704,meenachauhan1970@oksbi,Meena Chauhan,7701.23,2025-03-01T12:08:42,359,1376,12,0,Bengaluru,0,4,0,0,none,0
TXN102393,anita275@okicici,Anita Reddy,7971.81,2025-06-18T15:57:22,1310,1180,15,0,Delhi,0,6,0,0,none,0
TXN100701,amit664@okicici,Amit Reddy,3352.8,2025-07-30T02:38:31,2259,1012,2,0,Kolkata,1,9,0,0,none,0
TXN100226,ritu_verma@ybl,Ritu Verma,14378.44,2025-07-22T20:07:52,951,704,20,0,Bengaluru,0,19,0,0,none,0
TXN101959,shalini_chauhan@ibl,Shalini Chauhan,13985.13,2026-01-30T02:18:26,1531,1796,2,0,Chennai,0,12,0,0,none,0
TXN101731,deepak.chauhan34@okaxis,Deepak Chauhan,5038.8,2026-03-07T23:18:58,1775,981,23,0,Indore,0,0,0,0,none,0
TXN100873,amitsingh1993@ibl,Amit Singh,1549.8,2026-04-09T16:54:50,1041,1392,16,1,Lucknow,0,10,0,0,none,0
TXN100094,amitgupta1998@apl,Amit Gupta,4886.49,2025-03-13T05:39:53,1611,199,5,0,Kolkata,0,7,0,0,none,0
TXN101299,poojareddy1994@upi,Pooja Reddy,3224.61,2025-10-02T21:12:32,2015,926,21,0,Chennai,0,10,0,0,none,0
TXN100054,vikram_nair@apl,Vikram Nair,1961.48,2026-01-10T18:26:38,1751,870,18,0,Chennai,0,2,0,0,none,0
TXN101516,rahul_sharma@apl,Rahul Sharma,11476.07,2025-07-23T18:58:16,2529,1924,18,0,Indore,1,20,0,0,none,0
TXN100885,divya262@ybl,Divya Verma,1703.59,2026-06-20T21:51:20,2899,690,21,0,Delhi,0,4,0,0,none,0
TXN100381,anita305@okicici,Anita Nair,3870.34,2026-05-17T08:40:42,1074,2604,8,0,Jaipur,0,3,0,0,none,0
TXN100852,poojayadav1993@paytm,Pooja Yadav,746.29,2026-02-24T17:12:37,1497,2967,17,0,Chennai,0,3,0,0,none,0
TXN101714,amit.singh57@axl,Amit Singh,3837.76,2026-01-24T17:32:51,1165,2484,17,0,Delhi,0,12,0,0,none,0
TXN200343,flipkart-te13u@okicici,KYC Verification,1.73,2025-07-24T11:30:23,2118,20,11,0,Chennai,1,0,1,1,cashback_scam,1
TXN100118,rohit.chauhan66@oksbi,Rohit Chauhan,6329.53,2025-01-31T05:24:32,2307,1961,5,0,Chennai,0,10,0,0,none,0
TXN101051,deepakverma2001@upi,Deepak Verma,12808.09,2025-06-13T18:41:21,345,564,18,0,Chennai,0,16,0,0,none,0
TXN102147,shalini342@paytm,Shalini Yadav,14244.04,2025-08-06T05:11:51,2330,119,5,0,Chennai,0,6,0,0,none,0
TXN101468,meena995@ibl,Meena Gupta,5593.79,2025-07-13T05:24:10,1863,713,5,0,Mumbai,0,13,0,0,none,0
TXN102364,shalini149@axl,Shalini Reddy,12578.82,2025-11-04T11:16:59,2309,2938,11,0,Jaipur,0,8,0,0,none,0
TXN200095,kycupdate826@okaxis,Refund Dept,3.86,2026-02-20T08:04:36,930,15,8,1,Hyderabad,1,0,0,1,lottery_prize_scam,1
TXN101794,amit639@okicici,Amit Verma,915.34,2025-11-29T20:36:30,2707,2624,20,0,Pune,0,7,0,0,none,0
TXN100358,arjunyadav1988@okicici,Arjun Yadav,13599.16,2025-02-25T08:03:48,387,622,8,1,Lucknow,0,12,0,0,none,0
TXN100673,anita113@apl,Anita Patel,90.61,2025-09-17T11:13:14,879,2872,11,0,Lucknow,0,15,0,0,none,0
TXN101951,shalini904@upi,Shalini Verma,11212.34,2026-03-02T20:09:27,2095,1776,20,0,Jaipur,0,10,0,0,none,0
TXN200238,axis-lsaco@oksbi,Cash Back Team,6.31,2025-12-14T10:42:38,2990,9,10,1,Pune,1,0,1,1,job_offer_scam,1
TXN100994,rohit_gupta@ybl,Rohit Gupta,1398.54,2026-02-26T05:34:08,817,587,5,0,Lucknow,0,2,0,0,none,0
TXN100368,divya757@ibl,Divya Gupta,1228.64,2026-06-25T03:01:07,2041,2176,3,0,Jaipur,1,11,0,0,none,0
TXN100732,priya728@upi,Priya Reddy,1293.54,2025-07-02T07:25:09,1409,1039,7,0,Jaipur,1,20,0,0,none,0
TXN101722,ajay_chauhan@upi,Ajay Chauhan,9561.26,2026-01-06T13:07:23,2737,2548,13,0,Mumbai,0,3,0,0,none,0
TXN200221,paytm-j7kzj@upi,Customer Support,27853.33,2026-03-25T09:27:23,2203,30,9,0,Hyderabad,1,0,1,1,job_offer_scam,1
TXN100041,rohitverma1996@ibl,Rohit Verma,1438.09,2026-05-17T16:30:09,561,1295,16,0,Bengaluru,0,18,0,0,none,0
TXN100567,rohit208@oksbi,Rohit Gupta,6244.51,2025-05-05T11:00:07,1328,992,11,0,Jaipur,0,4,0,0,none,0
TXN200169,claimprize219@okhdfcbank,Refund Dept,21116.83,2025-05-03T16:13:24,2775,9,16,1,Chennai,1,0,0,1,loan_app_scam,1
TXN101643,rahul_patel@apl,Rahul Patel,9309.79,2026-04-11T13:30:48,1897,1236,13,0,Lucknow,0,6,0,0,none,0
TXN100981,anita.yadav43@oksbi,Anita Yadav,50.42,2026-04-23T04:33:46,1780,2098,4,0,Indore,0,19,0,0,none,0
TXN100674,deepak.sharma63@oksbi,Deepak Sharma,1156.17,2025-01-14T12:11:18,2331,2150,12,0,Mumbai,0,3,0,0,none,0
TXN200413,6ilt3liq@ibl,Cash Back Team,1704.52,2025-11-01T19:17:35,2065,19,19,0,Hyderabad,1,0,1,1,phishing_link_scam,1
TXN200099,verifyacc162@oksbi,KYC Verification,2601.12,2025-03-08T12:34:42,2555,7,12,0,Kolkata,1,0,1,0,job_offer_scam,1
TXN100544,sneha_singh@okicici,Sneha Singh,6111.12,2025-01-12T15:31:08,1051,1969,15,0,Pune,0,1,0,0,none,0
TXN100778,suresh.gupta38@ibl,Suresh Gupta,630.48,2025-09-10T03:35:21,1643,239,3,0,Kolkata,0,5,0,0,none,0
TXN101854,manoj.yadav39@okaxis,Manoj Yadav,1532.47,2025-06-01T05:26:09,2109,108,5,1,Delhi,0,5,0,0,none,0
TXN100402,pooja474@upi,Pooja Sharma,762.86,2025-02-01T17:57:10,2476,2995,17,0,Mumbai,0,7,0,0,none,0
TXN101757,anita350@ibl,Anita Reddy,2534.82,2026-02-23T00:27:14,2211,1175,0,0,Hyderabad,0,9,0,0,none,0
TXN100929,pooja772@okaxis,Pooja Iyer,734.71,2026-03-25T04:25:18,1104,2713,4,0,Mumbai,0,0,0,0,none,0
TXN101440,suresh.chauhan38@ybl,Suresh Chauhan,8153.96,2025-11-29T21:03:56,589,2185,21,0,Lucknow,0,15,0,0,none,0
TXN200333,helpdesk247635@apl,Prize Claim Cell,5.15,2025-10-15T22:28:23,2756,17,22,1,Hyderabad,1,0,1,1,lottery_prize_scam,1
TXN100413,pooja_sharma@ibl,Pooja Sharma,11462.09,2026-03-12T18:24:48,1882,1902,18,0,Kolkata,1,4,0,0,none,0
TXN100327,amit.yadav56@okhdfcbank,Amit Yadav,856.49,2026-06-06T18:16:55,1493,1501,18,0,Lucknow,0,5,0,0,none,0
TXN100426,anita_nair@apl,Anita Nair,467.83,2025-11-26T09:38:42,1467,596,9,0,Chennai,0,15,0,0,none,0
TXN101368,kavitaiyer1988@apl,Kavita Iyer,115.68,2025-04-20T07:33:15,2215,1163,7,0,Mumbai,1,7,0,0,none,0
TXN102240,snehayadav1996@oksbi,Sneha Yadav,1666.25,2025-04-04T18:07:41,622,1934,18,0,Lucknow,0,1,0,0,none,0
TXN200252,refundteam534@ybl,Customer Support,2.06,2025-07-23T01:15:23,449,25,1,1,Jaipur,1,0,1,1,fake_customer_care,1
TXN200137,supportdesk527@oksbi,Znlse1 Services,11409.35,2025-03-15T16:07:06,2786,26,16,1,Mumbai,1,0,1,1,lottery_prize_scam,1
TXN100270,rohit656@okicici,Rohit Sharma,13588.69,2025-10-12T03:21:12,728,1993,3,0,Delhi,1,11,0,0,none,0
TXN100453,sanjay150@upi,Sanjay Singh,3940.27,2025-11-30T03:20:17,876,2413,3,0,Chennai,1,14,0,0,none,0
TXN102407,sneha_sharma@axl,Sneha Sharma,667.1,2025-03-22T07:05:04,2513,318,7,0,Hyderabad,1,0,0,0,none,0
TXN100185,manojverma2004@ybl,Manoj Verma,654.32,2025-03-06T22:21:44,816,2287,22,0,Indore,0,9,0,0,none,0
TXN100903,nehachauhan1977@axl,Neha Chauhan,715.14,2025-08-07T22:56:35,1693,2405,22,0,Delhi,0,14,0,0,none,0
TXN100755,rahul845@okaxis,Rahul Patel,1141.6,2026-04-25T05:13:57,1746,1622,5,0,Lucknow,0,14,0,0,none,0
TXN102305,sanjaypatel1971@okaxis,Sanjay Patel,1647.15,2025-01-11T16:30:58,1957,102,16,0,Pune,0,14,0,0,none,0
TXN101372,amit681@okhdfcbank,Amit Gupta,2381.75,2025-09-30T12:16:16,2360,1622,12,1,Kolkata,1,10,0,0,none,0
TXN101388,ritu302@paytm,Ritu Nair,128.62,2025-06-26T01:42:55,208,835,1,0,Chennai,0,17,0,0,none,0
TXN102070,priya.singh30@oksbi,Priya Singh,1401.21,2026-02-26T22:19:21,1208,229,22,0,Jaipur,0,8,0,0,none,0
TXN100316,ajay.verma6@okaxis,Ajay Verma,3283.8,2025-03-25T03:39:10,2874,2096,3,0,Indore,0,1,0,0,none,0
TXN102181,priya.gupta52@upi,Priya Gupta,1387.65,2025-05-28T11:14:08,2517,1865,11,0,Indore,0,5,0,0,none,0
TXN101435,poojasingh1981@ybl,Pooja Singh,232.61,2025-12-27T03:37:42,1745,113,3,0,Kolkata,0,16,0,0,none,0
TXN102020,rahul804@okicici,Rahul Patel,1434.64,2026-03-14T09:47:02,1410,2195,9,0,Pune,0,17,0,0,none,0
TXN100786,shalini678@apl,Shalini Chauhan,5690.54,2025-01-19T04:21:47,1141,1627,4,0,Mumbai,1,19,0,0,none,0
TXN101600,arjun_gupta@okhdfcbank,Arjun Gupta,6722.69,2025-01-02T13:35:31,446,2988,13,0,Chennai,0,16,0,0,none,0
TXN100546,anita_patel@oksbi,Anita Patel,1828.6,2026-04-18T15:52:59,2242,2496,15,0,Lucknow,0,0,0,0,none,0
TXN100502,rohitchauhan1988@axl,Rohit Chauhan,186.37,2026-03-14T08:36:05,752,2369,8,0,Kolkata,0,19,0,0,none,0
TXN200457,0kp2lrzruz@oksbi,Prize Claim Cell,1291.74,2025-09-06T17:26:36,2167,19,17,0,Delhi,1,0,0,1,loan_app_scam,1
TXN101829,arjun_reddy@okhdfcbank,Arjun Reddy,7216.61,2026-04-03T08:26:37,2984,1034,8,0,Lucknow,1,8,0,0,none,0
TXN101580,pooja_singh@okicici,Pooja Singh,12106.91,2025-08-13T02:50:32,1793,1868,2,0,Bengaluru,0,6,0,0,none,0
TXN100538,rohit_nair@okhdfcbank,Rohit Nair,12133.64,2025-03-23T17:31:40,2027,765,17,0,Chennai,0,14,0,0,none,0
TXN200109,msjuwvyf9m@okicici,Cash Back Team,4291.1,2026-06-19T07:57:38,1298,29,7,0,Hyderabad,1,0,0,1,job_offer_scam,1
TXN200168,amazon-n4wsk@axl,Refund Dept,6.67,2025-08-27T01:24:31,914,27,1,1,Jaipur,1,0,0,0,cashback_scam,1
TXN101163,rohitiyer1974@ibl,Rohit Iyer,10343.23,2026-03-06T02:48:25,1166,2726,2,0,Mumbai,1,16,0,0,none,0
TXN101814,ajay481@oksbi,Ajay Singh,4482.53,2025-04-06T06:34:14,592,169,6,0,Hyderabad,0,1,0,0,none,0
TXN200320,paytm-keqh8@okhdfcbank,Cd3kb6 Services,6.59,2025-07-19T18:48:53,608,20,18,0,Jaipur,1,0,0,1,phishing_link_scam,1
TXN100223,amityadav1994@upi,Amit Yadav,1721.37,2025-06-16T11:11:16,1282,2758,11,0,Lucknow,0,15,0,0,none,0
TXN100393,snehagupta2000@okicici,Sneha Gupta,2702.36,2026-06-05T12:21:50,1347,948,12,0,Hyderabad,1,1,0,0,none,0
TXN100921,suresh.reddy84@okhdfcbank,Suresh Reddy,326.58,2025-08-23T14:37:20,672,2697,14,0,Lucknow,1,5,0,0,none,0
TXN100993,divya.verma43@okhdfcbank,Divya Verma,1865.61,2025-04-11T21:05:29,2872,1287,21,0,Kolkata,0,13,0,0,none,0
TXN200390,cashbackoffer922@apl,KYC Verification,1.59,2025-06-14T00:43:39,2622,20,0,1,Indore,1,0,0,1,loan_app_scam,1
TXN101799,ajay_reddy@paytm,Ajay Reddy,13449.77,2025-07-22T21:23:41,1183,2489,21,0,Kolkata,0,19,0,0,none,0
TXN100853,ajaynair1990@paytm,Ajay Nair,1307.68,2026-06-30T08:55:18,2085,1192,8,0,Lucknow,1,19,0,0,none,0
TXN101770,ajay_singh@okaxis,Ajay Singh,14616.43,2025-07-27T19:13:39,2369,411,19,0,Indore,0,20,0,0,none,0
TXN100267,shalini597@paytm,Shalini Verma,1335.87,2026-04-24T17:27:20,2496,2411,17,0,Hyderabad,1,5,0,0,none,0
TXN101550,arjun648@okhdfcbank,Arjun Sharma,1274.18,2025-09-09T21:22:40,333,2477,21,0,Jaipur,1,17,0,0,none,0
TXN100152,anita_chauhan@apl,Anita Chauhan,1591.47,2025-04-19T16:52:05,2231,1506,16,0,Kolkata,0,2,0,0,none,0
TXN200509,flipkart-ogp55@ybl,Nqcodv Services,6.17,2026-06-03T12:23:41,2219,7,12,0,Bengaluru,1,0,1,0,phishing_link_scam,1
TXN101840,rahul.yadav70@upi,Rahul Yadav,1416.77,2025-08-24T17:06:05,659,2307,17,0,Hyderabad,1,0,0,0,none,0
TXN101984,shalini_reddy@apl,Shalini Reddy,1355.9,2025-03-06T15:39:33,555,233,15,0,Indore,0,1,0,0,none,0
TXN200505,amazon-yhv4n@ybl,Refund Dept,38845.94,2026-01-06T05:30:22,528,7,5,1,Chennai,1,0,1,1,job_offer_scam,1
TXN100514,rahulnair1991@okhdfcbank,Rahul Nair,73.96,2025-03-21T18:16:26,2527,606,18,0,Pune,0,13,0,0,none,0
TXN102245,kavitagupta1978@ybl,Kavita Gupta,521.4,2025-05-04T10:35:42,2015,2031,10,0,Pune,0,19,0,0,none,0
TXN101697,shalini185@okaxis,Shalini Sharma,5053.33,2025-01-16T16:08:16,482,1875,16,0,Lucknow,0,10,0,0,none,0
TXN200239,cashbackoffer670@okhdfcbank,Cash Back Team,1113.28,2026-04-11T07:43:47,1131,6,7,1,Indore,1,0,0,0,kyc_update_scam,1
TXN101018,kavita.singh28@ybl,Kavita Singh,7318.8,2025-01-10T02:03:47,2813,2501,2,0,Bengaluru,0,10,0,0,none,0
TXN102150,ajay746@okaxis,Ajay Singh,14018.83,2025-06-06T23:14:56,1331,2743,23,0,Kolkata,1,1,0,0,none,0
TXN100865,manoj.verma63@paytm,Manoj Verma,7054.51,2026-03-12T22:30:50,1356,2891,22,0,Chennai,0,6,0,0,none,0
TXN100933,rahul.reddy5@ibl,Rahul Reddy,1110.28,2025-07-15T20:32:08,2042,1645,20,0,Bengaluru,1,1,0,0,none,0
TXN102228,manoj_chauhan@apl,Manoj Chauhan,1770.02,2025-05-25T19:44:29,2541,501,19,0,Kolkata,1,0,0,0,none,0
TXN200093,hdfc-ljzwj@ibl,Cash Back Team,7.04,2025-09-16T07:29:09,457,14,7,1,Hyderabad,1,0,0,1,refund_scam,1
TXN100255,meena307@okaxis,Meena Sharma,1424.03,2026-05-08T06:40:25,972,1294,6,0,Delhi,0,5,0,0,none,0
TXN100037,sureshpatel1977@ybl,Suresh Patel,14075.53,2025-03-25T23:06:24,1804,902,23,0,Bengaluru,0,9,0,0,none,0
TXN100793,amit798@axl,Amit Sharma,2914.75,2026-01-01T05:20:06,1245,2290,5,0,Indore,0,14,0,0,none,0
TXN102417,kavita.singh34@axl,Kavita Singh,8448.34,2026-04-11T02:46:57,769,2225,2,0,Kolkata,0,19,0,0,none,0
TXN100312,amit_singh@oksbi,Amit Singh,743.26,2025-02-16T10:17:21,695,2088,10,0,Chennai,0,14,0,0,none,0
TXN100666,kavita176@oksbi,Kavita Singh,4809.76,2025-06-15T00:49:47,949,2087,0,0,Bengaluru,0,9,0,0,none,0
TXN200042,verifyacc416@ibl,Cash Back Team,6.18,2025-05-01T23:22:54,1978,13,23,0,Hyderabad,1,0,0,1,phishing_link_scam,1
