call_id,phone_number,call_type,timestamp,call_duration_sec,caller_id_verified,telecom_circle,number_active_since_days,num_user_reports_total,num_distinct_recipients_contacted_24h,call_originates_from_known_contact,requested_otp_or_pin,requested_remote_access_app,requested_payment_or_gift_card,scam_category,is_fraud
CALL101680,8001080490,regular_call,2025-07-22T16:06:08,299,1,Maharashtra,1891,1,4,1,0,0,0,none,0
CALL101261,8000444367,whatsapp_call,2026-06-24T16:33:58,584,1,West Bengal,3997,1,2,0,0,0,0,none,0
CALL200432,8881162859,spoofed_caller_id,2025-04-02T09:26:54,9,0,Punjab,2,257,1253,0,0,1,0,loan_app_harassment,1
CALL102087,6001077291,regular_call,2025-03-16T17:53:43,89,1,Maharashtra,1273,0,5,0,0,0,0,none,0
CALL200529,8881487500,telegram_call,2025-12-13T10:18:25,2109,0,Mumbai,6,402,1679,0,1,1,1,sextortion_call,1
CALL100862,7001320155,whatsapp_call,2025-08-18T06:19:15,383,1,Tamil Nadu,2416,0,2,0,0,0,0,none,0
CALL101198,9001004255,whatsapp_call,2025-12-20T02:53:24,280,1,Mumbai,1881,0,3,1,0,0,0,none,0
CALL200309,9991941128,regular_call,2025-03-30T10:01:35,887,0,UP-West,20,237,1880,0,0,0,0,job_offer_scam,1
CALL200599,8881145959,whatsapp_call,2026-01-07T07:36:55,920,0,Mumbai,2,346,1583,0,0,0,1,courier_customs_scam,1
CALL101398,8000480330,regular_call,2025-05-12T15:58:43,896,1,Karnataka,2964,1,1,0,0,0,0,none,0
CALL102158,6001448057,regular_call,2025-06-24T05:44:38,776,1,Tamil Nadu,3969,1,4,1,0,0,0,none,0
CALL200481,8881421456,telegram_call,2026-04-25T21:45:06,28,0,Karnataka,0,462,740,0,0,0,1,courier_customs_scam,1
CALL100644,7000150349,regular_call,2026-05-10T10:34:23,345,1,Maharashtra,709,1,2,1,0,0,0,none,0
CALL101501,6000855245,whatsapp_call,2026-05-14T23:48:25,550,1,Tamil Nadu,2605,0,1,1,0,0,0,none,0
CALL200385,9990777834,spoofed_caller_id,2026-02-09T14:50:58,12,0,West Bengal,0,87,273,0,1,1,1,sextortion_call,1
CALL100532,7000131481,whatsapp_call,2026-03-30T00:03:10,783,1,Tamil Nadu,2908,1,5,1,0,0,0,none,0
CALL100918,9000986567,regular_call,2025-09-24T06:58:12,253,1,Mumbai,3442,1,1,1,0,0,0,none,0
CALL101507,6000082204,regular_call,2026-04-09T20:57:51,434,1,West Bengal,540,1,5,1,0,0,0,none,0
CALL101060,9002140477,whatsapp_call,2025-02-17T20:37:34,512,1,Gujarat,1579,1,1,0,0,0,0,none,0
CALL101733,7000032559,whatsapp_call,2025-01-05T04:01:51,714,1,UP-West,1679,0,3,0,0,0,0,none,0
CALL100960,8002240246,regular_call,2026-04-15T18:24:40,853,1,UP-East,3089,0,2,1,0,0,0,none,0
CALL100908,9002891494,whatsapp_call,2025-12-20T00:11:51,457,1,Gujarat,2521,1,2,1,0,0,0,none,0
CALL200300,9992961396,telegram_call,2025-03-20T16:05:46,1274,0,UP-West,5,76,97,0,1,0,1,kyc_update_call,1
CALL102226,7002135532,regular_call,2025-05-31T11:45:15,720,1,Gujarat,3202,0,2,1,0,0,0,none,0
CALL200050,9992277646,regular_call,2025-06-03T20:56:23,442,0,West Bengal,11,245,84,0,1,1,0,otp_phishing_call,1
CALL101113,6000405369,regular_call,2026-06-19T04:50:25,640,1,Kerala,3724,0,2,1,0,0,0,none,0
CALL101118,6001568823,whatsapp_call,2026-06-18T14:28:40,52,1,UP-East,279,1,4,1,0,0,0,none,0
CALL200530,9992301430,whatsapp_call,2025-06-20T14:32:52,5,0,Punjab,13,450,1779,0,0,1,1,loan_app_harassment,1
CALL100100,9000667172,regular_call,2025-06-25T11:59:01,272,1,UP-West,2837,0,1,1,0,0,0,none,0
CALL101921,9000265466,whatsapp_call,2026-02-03T05:53:41,507,1,UP-West,2574,0,2,0,0,0,0,none,0
CALL101402,8001045038,regular_call,2025-07-24T14:00:42,53,1,UP-East,3755,0,3,0,0,0,0,none,0
CALL102286,8000057233,regular_call,2025-06-11T13:40:52,783,1,Rajasthan,2266,0,1,0,0,0,0,none,0
CALL200049,9990932825,telegram_call,2025-09-25T04:39:34,1405,0,UP-East,11,295,1588,0,1,1,0,sextortion_call,1
CALL200256,7770390449,telegram_call,2025-09-21T03:28:47,1667,0,Delhi,19,430,245,0,1,1,1,kyc_update_call,1
CALL100245,8001704878,whatsapp_call,2025-08-05T03:11:39,540,1,Rajasthan,1322,0,3,0,0,0,0,none,0
CALL100731,9000295826,whatsapp_call,2026-05-20T13:50:37,792,1,West Bengal,334,0,5,1,0,0,0,none,0
CALL100977,8000740666,regular_call,2025-03-14T03:14:59,7,1,Punjab,1988,1,3,0,0,0,0,none,0
CALL100536,9002856310,whatsapp_call,2025-03-03T05:17:48,337,1,Delhi,3727,1,3,1,0,0,0,none,0
CALL101459,9000728396,whatsapp_call,2025-07-02T08:45:07,467,1,Mumbai,1094,0,4,0,0,0,0,none,0
CALL101875,6000309251,regular_call,2025-02-09T04:14:34,846,1,Gujarat,1553,1,3,1,0,0,0,none,0
CALL200420,9990613669,whatsapp_call,2025-09-16T21:21:32,7,0,UP-West,6,302,1624,0,1,0,1,lottery_prize_call,1
CALL100763,9002154660,regular_call,2026-02-11T19:42:27,806,1,Punjab,437,1,5,1,0,0,0,none,0
CALL101472,8001085604,regular_call,2026-04-23T09:08:39,556,1,Punjab,2353,1,1,1,0,0,0,none,0
CALL101097,8002493147,whatsapp_call,2025-05-29T12:54:19,625,1,Rajasthan,848,1,4,1,0,0,0,none,0
CALL200293,9990229915,whatsapp_call,2025-09-12T06:47:43,401,0,Delhi,16,370,1856,0,0,0,1,investment_trading_scam,1
CALL200230,7770397262,whatsapp_call,2025-07-06T06:52:06,27,0,Maharashtra,20,89,227,0,0,1,0,loan_app_harassment,1
CALL100460,8000011125,whatsapp_call,2025-01-04T17:34:59,425,1,Rajasthan,2065,1,3,1,0,0,0,none,0
CALL101541,9001528838,regular_call,2025-01-23T08:48:03,567,1,Delhi,637,0,2,1,0,0,0,none,0
CALL100525,9000653396,whatsapp_call,2025-09-27T08:52:08,549,1,Maharashtra,3064,0,4,0,0,0,0,none,0
CALL100258,8002866266,regular_call,2025-11-15T10:26:25,655,1,Delhi,1179,1,5,1,0,0,0,none,0
CALL200279,9990456460,spoofed_caller_id,2025-02-16T07:14:54,23,0,Punjab,6,78,1321,0,0,1,1,digital_arrest_scam,1
CALL102382,9002646512,regular_call,2025-01-07T18:21:16,616,1,Karnataka,3650,1,3,1,0,0,0,none,0
CALL200103,9990678003,voip_app,2025-03-23T22:32:20,26,0,UP-East,1,84,1025,0,1,1,0,otp_phishing_call,1
CALL101181,8000603505,regular_call,2025-01-02T00:06:25,123,1,Delhi,2397,1,4,1,0,0,0,none,0
CALL101636,6000085331,whatsapp_call,2025-08-25T08:52:12,882,1,UP-East,1454,0,5,1,0,0,0,none,0
CALL102065,9002319008,whatsapp_call,2025-03-13T22:52:22,260,1,Maharashtra,800,0,3,1,0,0,0,none,0
CALL101371,9002045662,whatsapp_call,2025-01-10T20:46:40,821,1,Punjab,3475,1,1,1,0,0,0,none,0
CALL102133,7001251056,regular_call,2025-12-07T10:55:15,220,1,Punjab,2038,0,4,0,0,0,0,none,0
CALL101178,8002941831,whatsapp_call,2025-09-25T00:57:02,433,1,UP-West,561,1,4,1,0,0,0,none,0
CALL101943,6000447043,whatsapp_call,2025-05-29T18:14:10,80,1,Kerala,3825,1,5,0,0,0,0,none,0
CALL101336,8000098529,regular_call,2025-12-09T02:47:27,754,1,Kerala,634,1,5,0,0,0,0,none,0
CALL101823,7001059933,whatsapp_call,2026-06-18T20:30:05,284,1,UP-East,2323,0,2,1,0,0,0,none,0
CALL100112,6000905958,whatsapp_call,2025-05-01T15:30:01,682,1,Rajasthan,3239,1,2,1,0,0,0,none,0
CALL100989,7001534025,whatsapp_call,2025-10-13T13:14:09,271,1,Mumbai,1013,0,5,1,0,0,0,none,0
CALL101204,9000289562,regular_call,2026-01-20T06:47:58,362,1,Karnataka,1947,0,5,0,0,0,0,none,0
CALL100930,8000160093,whatsapp_call,2025-09-22T14:37:54,626,1,Gujarat,1945,0,1,1,0,0,0,none,0
CALL102099,9000777464,regular_call,2026-04-11T19:04:58,61,1,Mumbai,600,0,4,1,0,0,0,none,0
CALL100881,6001444152,whatsapp_call,2025-03-21T02:01:48,726,1,UP-West,2538,1,3,0,0,0,0,none,0
CALL102321,8001876545,regular_call,2025-10-07T08:01:14,269,1,UP-West,496,1,1,1,0,0,0,none,0
CALL100877,6001010548,regular_call,2025-03-09T21:25:30,654,1,Tamil Nadu,2145,0,3,1,0,0,0,none,0
CALL101626,8001647173,whatsapp_call,2025-01-20T16:20:52,526,1,West Bengal,3774,0,1,0,0,0,0,none,0
CALL200572,9991535008,telegram_call,2025-06-23T04:48:32,465,0,Tamil Nadu,18,269,200,0,0,1,0,job_offer_scam,1
CALL101151,8001616503,whatsapp_call,2026-06-27T20:46:23,32,1,Gujarat,3809,1,5,1,0,0,0,none,0
CALL101854,8000443860,regular_call,2025-03-18T14:01:07,809,1,Maharashtra,2772,0,2,1,0,0,0,none,0
CALL101689,9000321396,whatsapp_call,2025-10-27T06:09:06,171,1,Rajasthan,3905,0,2,1,0,0,0,none,0
CALL102267,9001002351,whatsapp_call,2025-05-23T05:53:36,415,1,Tamil Nadu,2832,1,2,1,0,0,0,none,0
CALL101489,9001875746,whatsapp_call,2026-03-10T16:37:05,503,1,Tamil Nadu,2644,0,5,1,0,0,0,none,0
CALL100397,9002832270,regular_call,2025-11-26T05:08:48,621,1,Kerala,1261,1,2,1,0,0,0,none,0
CALL102089,8000959192,whatsapp_call,2026-06-01T06:58:42,457,1,Punjab,2614,0,2,1,0,0,0,none,0
CALL101559,9000979590,whatsapp_call,2025-09-01T03:22:06,690,1,Rajasthan,802,0,4,1,0,0,0,none,0
CALL100885,8002896296,whatsapp_call,2025-09-20T20:42:39,752,1,Maharashtra,2986,1,2,1,0,0,0,none,0
CALL101433,7000519456,whatsapp_call,2026-05-23T22:14:47,519,1,Karnataka,3839,0,4,0,0,0,0,none,0
CALL200429,8880083164,whatsapp_call,2025-10-09T15:07:14,10,0,unknown/spoofed,6,116,267,0,1,0,1,digital_arrest_scam,1
CALL100125,7001691524,regular_call,2025-10-27T02:59:01,92,1,Gujarat,3910,1,2,1,0,0,0,none,0
CALL101563,8001383388,whatsapp_call,2026-06-01T09:58:51,889,1,Punjab,1216,1,1,0,0,0,0,none,0
CALL101780,7001412674,whatsapp_call,2026-06-09T06:55:12,550,1,Mumbai,1996,0,2,0,0,0,0,none,0
CALL101918,7000485561,regular_call,2025-11-09T05:48:52,460,1,Delhi,1082,0,3,0,0,0,0,none,0
CALL101922,9001665137,regular_call,2026-04-26T21:31:31,495,1,West Bengal,1292,1,1,1,0,0,0,none,0
CALL100718,8000941617,regular_call,2025-02-06T03:54:05,378,1,UP-West,718,0,5,0,0,0,0,none,0
CALL101170,9001121536,regular_call,2026-04-07T21:28:28,473,1,Tamil Nadu,3145,1,4,1,0,0,0,none,0
CALL100093,7001329048,whatsapp_call,2025-07-17T00:25:31,659,1,Gujarat,2918,1,1,0,0,0,0,none,0
CALL101552,9000934360,whatsapp_call,2025-10-14T10:20:47,750,1,Kerala,2095,1,4,1,0,0,0,none,0
CALL100594,7001234599,whatsapp_call,2025-03-28T09:51:48,11,1,Gujarat,1647,1,4,1,0,0,0,none,0
CALL200337,7770399503,whatsapp_call,2025-11-07T02:00:35,1256,0,Punjab,15,144,608,0,1,1,0,otp_phishing_call,1
CALL101605,8000206240,whatsapp_call,2026-01-16T12:11:09,657,1,West Bengal,3921,0,4,1,0,0,0,none,0
CALL101688,9001316786,regular_call,2025-06-14T05:09:51,811,1,UP-West,2455,1,1,1,0,0,0,none,0
CALL101065,7001222672,whatsapp_call,2025-01-11T06:10:43,58,1,Maharashtra,2900,0,4,1,0,0,0,none,0
CALL200396,8881326524,telegram_call,2025-09-14T13:01:10,16,0,Punjab,18,237,205,0,1,1,1,kyc_update_call,1
CALL101294,7002085127,regular_call,2025-08-22T12:33:07,446,1,UP-East,3806,1,1,1,0,0,0,none,0
CALL100557,9000817906,regular_call,2026-06-25T03:16:34,509,1,West Bengal,916,0,5,1,0,0,0,none,0
CALL200273,7771191257,regular_call,2025-08-24T07:48:17,15,0,unknown/spoofed,12,473,1390,0,0,1,0,job_offer_scam,1
CALL100072,9001149131,whatsapp_call,2025-11-24T01:07:56,731,1,West Bengal,909,0,2,1,0,0,0,none,0
CALL101660,6000000179,regular_call,2026-04-20T05:39:13,65,1,Delhi,2896,1,4,0,0,0,0,none,0
CALL102394,6000923267,regular_call,2025-03-31T23:49:11,722,1,UP-West,370,0,4,0,0,0,0,none,0
CALL100387,8000545459,whatsapp_call,2025-10-02T02:10:28,392,1,Karnataka,651,0,1,1,0,0,0,none,0
CALL100352,9001837399,regular_call,2025-10-20T05:14:53,66,1,Tamil Nadu,2349,0,2,1,0,0,0,none,0
CALL101915,8002372555,regular_call,2026-05-13T20:03:58,402,1,Tamil Nadu,1032,0,1,1,0,0,0,none,0
CALL200310,9991022244,voip_app,2026-05-08T13:18:41,2094,0,Delhi,16,330,1407,0,1,1,1,lottery_prize_call,1
CALL200088,7770169612,telegram_call,2025-09-30T01:35:55,1772,0,Mumbai,0,128,723,0,0,0,0,job_offer_scam,1
CALL101739,7000862404,regular_call,2025-07-03T21:26:21,887,1,Delhi,540,1,4,1,0,0,0,none,0
CALL100777,7001977593,whatsapp_call,2025-10-19T17:32:23,10,1,Kerala,3246,0,4,1,0,0,0,none,0
CALL100508,7002777795,regular_call,2025-03-27T06:47:58,833,1,Mumbai,1216,0,2,0,0,0,0,none,0
CALL100584,8002458150,whatsapp_call,2025-10-02T08:55:04,705,1,Maharashtra,3313,1,4,1,0,0,0,none,0
CALL102281,7001599375,whatsapp_call,2026-02-26T16:04:52,388,1,Delhi,1034,0,3,1,0,0,0,none,0
CALL200557,8881199999,spoofed_caller_id,2025-01-16T14:03:22,24,0,Punjab,4,75,1651,0,0,1,0,sextortion_call,1
CALL100705,7002018774,whatsapp_call,2026-01-30T16:35:37,79,1,UP-East,3553,1,2,1,0,0,0,none,0
CALL101637,7000404707,regular_call,2025-03-12T21:56:40,411,1,Kerala,2297,0,2,1,0,0,0,none,0
CALL100307,8001529708,regular_call,2025-09-27T17:07:11,210,1,Rajasthan,3507,0,2,1,0,0,0,none,0
CALL100774,8000369774,whatsapp_call,2025-04-27T21:04:10,231,1,Mumbai,1840,1,4,1,0,0,0,none,0
CALL101790,9001815516,whatsapp_call,2025-01-29T02:16:24,885,1,Kerala,533,1,2,0,0,0,0,none,0
CALL100389,7002505252,regular_call,2026-06-10T18:57:04,817,1,Rajasthan,2066,1,4,1,0,0,0,none,0
CALL200591,7771098935,whatsapp_call,2026-02-20T23:33:12,1606,0,UP-West,16,233,150,0,1,0,0,otp_phishing_call,1
CALL100311,7000568414,regular_call,2025-12-16T06:13:24,47,1,Rajasthan,3585,1,3,1,0,0,0,none,0
CALL200182,9991847212,voip_app,2026-03-26T16:19:37,14,0,Tamil Nadu,12,256,1727,0,1,1,0,fake_customer_care,1
CALL100754,7001343479,regular_call,2026-02-07T14:36:11,547,1,Delhi,1488,0,1,1,0,0,0,none,0
CALL200332,9992515419,spoofed_caller_id,2025-09-22T18:45:17,25,0,Mumbai,15,68,1029,0,0,0,1,job_offer_scam,1
CALL101583,6000180999,regular_call,2026-02-22T09:22:35,235,1,Rajasthan,2968,1,2,0,0,0,0,none,0
CALL100496,7001535158,whatsapp_call,2026-01-27T09:01:54,741,1,Karnataka,1731,0,4,1,0,0,0,none,0
CALL200463,9990788317,spoofed_caller_id,2025-08-16T18:17:20,2357,0,UP-East,17,17,665,0,1,1,0,kyc_update_call,1
CALL101696,8001996050,regular_call,2026-03-11T03:41:04,143,1,UP-East,1632,0,1,0,0,0,0,none,0
CALL100301,7000452523,whatsapp_call,2025-10-01T01:21:46,320,1,West Bengal,1504,0,2,1,0,0,0,none,0
CALL200426,9992475174,regular_call,2025-07-15T19:39:29,11,0,Maharashtra,13,78,427,0,1,1,0,fake_customer_care,1
CALL100728,9002014212,regular_call,2026-06-01T19:06:28,93,1,Tamil Nadu,2745,1,1,0,0,0,0,none,0
CALL100198,7000693478,regular_call,2025-06-08T19:08:24,883,1,West Bengal,2966,0,3,1,0,0,0,none,0
CALL102009,6000920845,whatsapp_call,2026-02-07T00:04:38,744,1,Gujarat,246,1,4,1,0,0,0,none,0
CALL100375,9001796203,regular_call,2026-03-29T10:29:08,115,1,Punjab,2073,0,3,1,0,0,0,none,0
CALL100221,6001245803,whatsapp_call,2025-06-22T19:23:20,712,1,Mumbai,801,1,5,1,0,0,0,none,0
CALL100741,7000894606,regular_call,2025-02-15T11:04:27,254,1,Gujarat,1146,0,5,0,0,0,0,none,0
CALL101930,9002134050,whatsapp_call,2026-03-13T03:12:51,92,1,West Bengal,666,1,2,0,0,0,0,none,0
CALL100131,7001203625,whatsapp_call,2025-03-15T08:57:39,354,1,West Bengal,3388,0,3,1,0,0,0,none,0
CALL200560,9991102897,spoofed_caller_id,2025-11-30T20:25:21,12,0,Mumbai,7,472,1618,0,0,1,1,investment_trading_scam,1
CALL200018,8880143812,telegram_call,2025-08-22T03:11:59,23,0,Rajasthan,11,191,1683,0,1,0,1,kyc_update_call,1
CALL101380,8000187284,regular_call,2026-06-11T13:21:48,304,1,UP-West,3871,0,4,0,0,0,0,none,0
CALL101941,9002676094,regular_call,2025-03-26T03:04:45,839,1,UP-East,3972,0,3,0,0,0,0,none,0
CALL100686,9000670371,regular_call,2025-06-18T09:04:29,420,1,Mumbai,2601,1,2,0,0,0,0,none,0
CALL101818,6000439507,regular_call,2026-06-04T05:55:36,128,1,Tamil Nadu,2223,1,5,1,0,0,0,none,0
CALL100333,7002899981,whatsapp_call,2025-02-12T03:03:41,473,1,Tamil Nadu,2947,0,5,0,0,0,0,none,0
CALL101749,7000583872,regular_call,2025-05-28T15:38:54,381,1,Tamil Nadu,2529,0,5,0,0,0,0,none,0
CALL101420,8000169628,whatsapp_call,2025-09-27T10:59:29,678,1,UP-East,831,1,3,1,0,0,0,none,0
CALL200159,8881021427,voip_app,2026-02-16T00:38:57,2272,0,Kerala,7,445,913,0,0,0,1,lottery_prize_call,1
CALL100294,9002333510,regular_call,2026-01-08T14:45:52,514,1,Rajasthan,3391,1,1,1,0,0,0,none,0
CALL101575,8001772159,whatsapp_call,2025-12-10T13:36:00,9,1,Tamil Nadu,1008,1,1,1,0,0,0,none,0
CALL102082,6001759114,whatsapp_call,2026-01-11T10:21:29,377,1,Karnataka,1546,1,1,0,0,0,0,none,0
CALL200025,9991079807,regular_call,2025-12-20T07:09:58,14,0,Gujarat,16,289,529,0,1,1,0,sextortion_call,1
CALL101986,7002694033,whatsapp_call,2026-01-18T03:46:54,141,1,West Bengal,1763,1,2,0,0,0,0,none,0
CALL101675,8000069068,regular_call,2025-12-08T07:51:29,236,1,Punjab,2112,1,3,0,0,0,0,none,0
CALL100170,8000569568,whatsapp_call,2025-02-11T14:18:12,534,1,UP-East,2985,1,2,1,0,0,0,none,0
CALL100684,7002069504,whatsapp_call,2025-05-26T06:45:24,622,1,Delhi,2463,0,5,0,0,0,0,none,0
CALL102124,7001360560,regular_call,2026-03-23T16:19:07,473,1,Tamil Nadu,3196,0,4,0,0,0,0,none,0
CALL100866,9001662025,regular_call,2025-06-28T00:46:36,165,1,Rajasthan,2114,0,1,0,0,0,0,none,0
CALL200443,8881593752,spoofed_caller_id,2026-02-19T06:27:45,1991,0,Tamil Nadu,17,61,144,0,1,0,1,courier_customs_scam,1
CALL200147,9991275568,voip_app,2025-03-19T22:09:01,2330,0,Mumbai,4,276,1620,0,1,0,1,lottery_prize_call,1
CALL100785,9000918968,whatsapp_call,2026-06-09T03:01:35,13,1,Rajasthan,1918,1,3,0,0,0,0,none,0
CALL101627,7000410625,whatsapp_call,2025-04-13T06:31:50,547,1,Gujarat,447,0,4,1,0,0,0,none,0
CALL102269,9000559431,regular_call,2026-02-15T06:49:23,632,1,UP-East,224,0,5,0,0,0,0,none,0
CALL200139,9990683157,spoofed_caller_id,2026-01-22T22:16:51,2075,0,Mumbai,16,262,1735,0,1,1,1,digital_arrest_scam,1
CALL101718,9001543300,regular_call,2026-04-02T14:34:37,631,1,Kerala,1478,1,1,1,0,0,0,none,0
CALL101010,7000441706,regular_call,2025-05-27T20:48:22,573,1,Gujarat,2971,1,4,1,0,0,0,none,0
CALL100917,7000492188,whatsapp_call,2026-02-13T11:24:54,493,1,Punjab,2721,1,2,0,0,0,0,none,0
CALL200527,8880679783,whatsapp_call,2025-03-18T23:30:22,21,0,West Bengal,4,401,1103,0,1,0,1,digital_arrest_scam,1
CALL102172,7002514041,regular_call,2025-05-15T23:42:23,583,1,UP-West,430,1,3,1,0,0,0,none,0
CALL101033,9001440830,whatsapp_call,2025-01-23T00:32:38,123,1,Rajasthan,1213,0,2,1,0,0,0,none,0
CALL101879,6001585275,whatsapp_call,2025-02-01T07:18:34,24,1,Punjab,875,1,1,1,0,0,0,none,0
CALL101872,7000639962,regular_call,2025-07-26T22:37:35,394,1,UP-East,1652,0,1,1,0,0,0,none,0
CALL101367,9002179447,regular_call,2026-06-30T11:33:21,712,1,Gujarat,1328,0,4,1,0,0,0,none,0
CALL101557,7000801235,whatsapp_call,2025-05-16T18:05:32,893,1,Mumbai,322,1,3,0,0,0,0,none,0
CALL102324,7002834806,whatsapp_call,2026-05-17T20:58:42,648,1,West Bengal,2374,1,1,1,0,0,0,none,0
CALL100033,7002347824,regular_call,2025-09-27T12:34:04,261,1,Delhi,262,0,5,1,0,0,0,none,0
CALL101379,8000744688,whatsapp_call,2025-07-12T15:09:17,108,1,Gujarat,1513,1,5,0,0,0,0,none,0
CALL102325,6001171174,regular_call,2025-05-10T15:00:57,318,1,Mumbai,3781,0,4,0,0,0,0,none,0
CALL101362,9000763186,whatsapp_call,2026-01-04T08:44:56,316,1,UP-West,1998,1,2,0,0,0,0,none,0
CALL101860,8001575176,regular_call,2025-10-14T14:21:54,143,1,West Bengal,345,0,2,0,0,0,0,none,0
CALL102094,9001045502,whatsapp_call,2026-01-11T17:09:56,730,1,Gujarat,1389,1,2,1,0,0,0,none,0
CALL200322,8880942926,whatsapp_call,2025-10-31T19:02:53,24,0,Karnataka,10,417,1288,0,0,1,1,courier_customs_scam,1
CALL200335,7771735398,whatsapp_call,2026-06-02T16:26:16,2218,0,UP-East,2,73,1804,0,1,0,0,kyc_update_call,1
CALL200167,8881860863,whatsapp_call,2026-05-18T16:53:30,11,0,unknown/spoofed,15,316,682,0,0,1,1,investment_trading_scam,1
CALL102300,9001203720,regular_call,2025-02-07T13:10:15,613,1,UP-West,1559,0,1,0,0,0,0,none,0
CALL100358,8000373474,whatsapp_call,2025-06-25T18:12:29,37,1,Tamil Nadu,927,1,4,0,0,0,0,none,0
CALL101039,9001183268,regular_call,2026-02-23T13:10:21,787,1,Karnataka,3940,0,5,1,0,0,0,none,0
CALL101493,6000136783,whatsapp_call,2026-05-17T18:52:26,560,1,Punjab,3547,1,1,0,0,0,0,none,0
CALL101461,8002351675,regular_call,2026-06-16T05:34:30,862,1,Delhi,2860,1,4,1,0,0,0,none,0
CALL101880,6000859204,whatsapp_call,2025-01-17T23:51:34,327,1,Gujarat,1101,1,2,0,0,0,0,none,0
CALL100529,8001682457,whatsapp_call,2025-12-30T14:44:37,896,1,Gujarat,2157,0,2,1,0,0,0,none,0
CALL200291,9992088451,regular_call,2026-06-20T10:34:09,2336,0,UP-West,9,150,1493,0,1,1,1,sextortion_call,1
CALL101804,7000407421,whatsapp_call,2025-11-13T18:08:39,893,1,Delhi,1527,1,4,1,0,0,0,none,0
CALL200483,9990684103,telegram_call,2025-09-11T17:50:18,860,0,UP-East,15,360,451,0,0,0,1,investment_trading_scam,1
CALL100790,7000985556,regular_call,2025-11-09T05:44:07,89,1,Maharashtra,3949,0,4,0,0,0,0,none,0
CALL100034,8000873716,whatsapp_call,2026-05-25T22:13:22,564,1,Tamil Nadu,2275,1,2,0,0,0,0,none,0
CALL200239,7770394509,voip_app,2025-06-20T22:16:21,21,0,Delhi,2,130,1830,0,1,0,1,sextortion_call,1
CALL102148,9002741831,whatsapp_call,2026-02-03T10:46:01,648,1,UP-West,2779,1,3,0,0,0,0,none,0
CALL100462,8002998944,whatsapp_call,2025-03-07T14:20:49,868,1,Mumbai,1699,1,2,1,0,0,0,none,0
CALL101885,8000611028,whatsapp_call,2026-04-13T20:30:14,858,1,Rajasthan,3024,0,4,0,0,0,0,none,0
CALL100869,7001562794,regular_call,2026-06-22T14:25:07,90,1,Kerala,2931,1,3,1,0,0,0,none,0
CALL101191,7001894554,whatsapp_call,2026-04-14T04:02:03,630,1,Mumbai,1574,1,5,1,0,0,0,none,0
CALL100926,9000824021,regular_call,2025-07-10T08:43:05,888,1,Karnataka,2531,1,3,1,0,0,0,none,0
CALL100952,8001251083,whatsapp_call,2026-02-07T16:27:29,270,1,Maharashtra,372,1,3,0,0,0,0,none,0
CALL100360,8000814622,regular_call,2026-02-10T14:37:30,600,1,Maharashtra,3831,0,2,0,0,0,0,none,0
CALL100253,7001616565,regular_call,2025-01-26T13:34:51,211,1,Punjab,3024,0,1,0,0,0,0,none,0
CALL102238,9002999417,regular_call,2025-07-25T03:48:54,60,1,Punjab,1318,1,2,1,0,0,0,none,0
CALL200513,9990455570,whatsapp_call,2025-07-01T16:46:46,8,0,Rajasthan,2,19,1587,0,1,1,0,fake_customer_care,1
CALL101085,7000614885,regular_call,2025-07-05T23:38:41,397,1,Gujarat,2641,1,4,0,0,0,0,none,0
CALL101609,8001969295,regular_call,2025-03-28T16:41:36,344,1,Delhi,489,1,5,1,0,0,0,none,0
CALL101027,7002638526,whatsapp_call,2025-11-08T04:51:29,238,1,Rajasthan,2776,1,4,1,0,0,0,none,0
CALL100408,6001804547,whatsapp_call,2025-05-05T10:47:33,27,1,Mumbai,991,0,1,0,0,0,0,none,0
CALL101272,7000868344,whatsapp_call,2026-04-02T00:44:53,53,1,Karnataka,3158,0,4,1,0,0,0,none,0
CALL102285,7001138313,regular_call,2025-02-27T23:24:32,157,1,Karnataka,2914,0,4,1,0,0,0,none,0
CALL200246,9991049739,telegram_call,2025-12-24T07:15:19,2039,0,UP-West,3,29,1353,0,1,0,1,digital_arrest_scam,1
CALL100764,9000599564,regular_call,2026-06-14T10:47:46,383,1,UP-East,2355,1,4,1,0,0,0,none,0
CALL101432,7002205444,regular_call,2025-10-05T07:13:14,287,1,UP-West,1702,1,1,0,0,0,0,none,0
CALL102354,9002652523,regular_call,2025-06-03T23:52:26,783,1,Tamil Nadu,2654,1,2,0,0,0,0,none,0
CALL100941,8000672818,whatsapp_call,2025-05-11T03:12:09,481,1,Rajasthan,1459,0,3,1,0,0,0,none,0
CALL100340,9002105655,regular_call,2025-02-19T21:49:35,474,1,UP-East,1066,0,5,0,0,0,0,none,0
CALL101184,9002823783,whatsapp_call,2025-04-04T19:26:28,603,1,Rajasthan,2033,1,2,0,0,0,0,none,0
CALL102169,9002598375,regular_call,2025-02-23T01:32:55,502,1,Rajasthan,1310,0,2,1,0,0,0,none,0
CALL101534,8001605479,regular_call,2025-09-24T17:58:14,298,1,Maharashtra,647,0,4,1,0,0,0,none,0
CALL200187,7770951256,telegram_call,2025-03-28T23:40:13,1820,0,Karnataka,15,218,248,0,0,0,1,courier_customs_scam,1
CALL100775,8002286205,whatsapp_call,2026-02-14T05:44:26,368,1,Delhi,837,0,3,1,0,0,0,none,0
